1.61365886,1.98451699,2.17786357,2.46642935,2.71859381,2.87178507
1.98991078,2.41032264,2.78622990,3.13161264,3.45255932,3.75081871
1.70294518,2.00233535,1.79552531,2.17546397,2.55665184,2.70178946
1.48163542,1.65495089,2.04054040,1.99594531,2.48433659,2.97260769
1.79599593,1.98200685,2.35963945,2.70576816,3.02897215,3.33271436
