2.63421678,2.10829382,2.16702783,1.73945049,1.49879319,1.51666022
2.89802111,2.78622990,2.84229830,2.61286102,2.38595783,2.40775909
2.54327931,2.08802448,1.85495521,1.52936836,1.29462345,1.32538338
2.53706139,2.11620915,2.12148619,1.66255737,1.15868921,1.46042336
2.56357755,2.35963945,2.49227630,2.02896618,2.04910203,2.04501124
