1.00000000,0.97647059,0.95555556,0.96000000,0.98000000,0.97000000
0.71428571,0.76470588,0.72222222,0.80000000,0.80000000,0.80000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,0.90000000,0.90000000,0.90000000
