0.96470588,0.98823529,0.91000000,0.80757576,0.74823529,0.67971014
0.88235294,0.76470588,0.67500000,0.59090909,0.48235294,0.36714976
1.00000000,1.00000000,1.00000000,0.98484848,0.89411765,0.90821256
1.00000000,1.00000000,1.00000000,0.93939394,0.74117647,0.80193237
1.00000000,1.00000000,1.00000000,0.96969697,0.85882353,0.84541063
