0.90588235,0.94117647,0.95294118,0.98823529,0.98823529,1.00000000
0.76470588,0.76470588,0.76470588,0.76470588,0.76470588,0.76470588
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
0.88235294,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
