2.16496306,2.17260786,2.19099916,2.25148941,2.13420917,2.20018954
2.69126727,2.78622990,2.81063812,2.81063812,2.81063812,2.81063812
2.07167787,2.05562600,1.88952002,1.73622696,2.06423866,1.99234667
1.89657221,2.02900343,1.77063464,2.10313100,1.73307776,1.84609582
2.53096217,2.35963945,2.25403682,2.60027762,2.60027762,2.60027762
